,id,session_labels,title,label,description,live_status,legacy_alias,user_id,created_date,date,updated_date,video_id,video_url,category_id,category_label,doc_id,doc_url,categories,documents
214,3354,"[1, 2, 13, 14, 18]","Thornton360 - April 1, 2015","Thornton360 - April 1, 2015","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p><a href=""http://www.cityofthornton.tv/"" style=""color: rgb(51, 149, 210);"">www.cityofthornton.tv</a></p>
",0,,186.0,2015-04-01,2015-04-01,2017-07-11,rfyZyk7AGxI,https://www.youtube.com/watch?v=rfyZyk7AGxI,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
215,291,"[0, 8, 16, 18]",City Council Work Session 04-15-2015,City Council Work Session 04-15-2015,,0,shows/city-council-work-session-04-15-2015,134.0,2015-04-15,2015-04-15,2017-03-20,Tt7feTfXy4Y,https://www.youtube.com/watch?v=Tt7feTfXy4Y,20.0,City Council,227.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_111.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_111.pdf', u'storage': u'attachment', u'session_id': u'291', u'label': None, u'file_id': u'297', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 04-15-2015', u'type': u'Agenda', u'id': u'227', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_69.pdf', u'storage': u'attachment', u'session_id': u'291', u'label': None, u'file_id': u'298', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 04-15-2015', u'type': u'Minutes', u'id': u'228', u'agenda_provider_id': None}]"
216,269,"[8, 11]",City Council Work Session 07-13-2015,City Council Work Session 07-13-2015,,0,shows/city-council-work-session-07-13-2015,134.0,2015-07-13,2015-07-13,2017-03-20,PCOA-6_-3BM,https://www.youtube.com/watch?v=PCOA-6_-3BM,20.0,City Council,187.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_80.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_80.pdf', u'storage': u'attachment', u'session_id': u'269', u'label': None, u'file_id': u'257', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-13-2015', u'type': u'Agenda', u'id': u'187', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_52.pdf', u'storage': u'attachment', u'session_id': u'269', u'label': None, u'file_id': u'258', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-13-2015', u'type': u'Minutes', u'id': u'188', u'agenda_provider_id': None}]"
217,497,"[3, 7, 8]",Planning Commission 01-26-2016,Planning Commission 01-26-2016,,0,shows/planning-commission-01-26-2016,134.0,2016-01-26,2016-01-26,2017-03-20,o8bs0BFbQtI,https://www.youtube.com/watch?v=o8bs0BFbQtI,22.0,Planning Commission,609.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_25_0.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_25_0.pdf', u'storage': u'attachment', u'session_id': u'497', u'label': None, u'file_id': u'679', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission 01-26-2016', u'type': u'Agenda', u'id': u'609', u'agenda_provider_id': None}]"
218,3858,"[0, 1, 2, 12, 13]","Eugene Police Commission Meeting January 12, 2017","Eugene Police Commission Meeting January 12, 2017",,0,,134.0,2017-07-16,2017-01-12,2017-07-17,up--uqQjDAA,https://youtu.be/up--uqQjDAA,45.0,Police Commission,1652.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/reduced_size_jan_2017.pdf,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'134', u'id': u'45', u'label': u'Police Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/reduced_size_jan_2017.pdf', u'storage': u'attachment', u'session_id': u'3858', u'label': None, u'file_id': u'1810', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene Police Commission Meeting January 12, 2017', u'type': u'Agenda', u'id': u'1652', u'agenda_provider_id': None}]"
219,8536,[3],Planning Commission Regular Meeting - 10/12/09,Planning Commission Regular Meeting - 10/12/09,,0,,199.0,2009-10-12,2009-10-12,2017-08-01,CS9OR5pRmlM,https://www.youtube.com/watch?v=CS9OR5pRmlM,70.0,Planning,2789.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/320_calendar_1255327200.html,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'70', u'label': u'Planning'}]","[{u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/320_calendar_1255327200.html', u'storage': u'external', u'session_id': u'8536', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Regular Meeting - 10/12/09', u'type': u'Calendar', u'id': u'2789', u'agenda_provider_id': None}]"
220,3254,"[12, 18]",Thornton Senior Center - Medicare Assistance ,Thornton Senior Center - Medicare Assistance ,"If you or a loved one has questions about navigating the complexities of Medicare, the Thornton Senior Center offers no cost Medicare assistance.

Thornton Senior Center<br />
9471 Dorothy Blvd&nbsp; Thornton, CO 80229<br />
(303) 255-7850
",0,,186.0,2013-07-09,2013-07-09,2017-07-11,_1QqgYPRbik,http://www.youtube.com/watch?feature=player_detailpage&v=_1QqgYPRbik,61.0,Health and Safety,,,"[{u'livestream': u'0', u'position': u'-7', u'user_id': u'186', u'id': u'61', u'label': u'Health and Safety'}]",
221,789,"[3, 5, 7, 8]",Planning Commission Public Hearing 11-01-2011,Planning Commission Public Hearing 11-01-2011,,0,shows/planning-commission-public-hearing-11-01-2011,134.0,2011-11-01,2011-11-01,2017-03-20,YZ43RBdvzXE,https://www.youtube.com/watch?v=YZ43RBdvzXE,22.0,Planning Commission,1048.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_32_0.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_32_0.pdf', u'storage': u'attachment', u'session_id': u'789', u'label': None, u'file_id': u'1119', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Public Hearing 11-01-2011', u'type': u'Agenda', u'id': u'1048', u'agenda_provider_id': None}]"
222,22829,"[1, 13, 14]",Basalt Council Eagle Joint Meeting 02/10/15,Basalt Council Eagle Joint Meeting 02/10/15,,0,,296.0,2015-02-10,2015-02-10,2018-01-17,nAN2Jh0ZI1I,https://www.youtube.com/watch?v=nAN2Jh0ZI1I,197.0,Town Council,4981.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/296/documents/tob_tc_agenda_2015_02_10.pdf?98moSdJSDI6EbP03lqoDCtOeSR0zcLxZ,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'296', u'id': u'197', u'label': u'Town Council'}]","[{u'user_id': u'296', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/296/documents/tob_tc_agenda_2015_02_10.pdf?98moSdJSDI6EbP03lqoDCtOeSR0zcLxZ', u'storage': u'attachment', u'session_id': u'22829', u'label': None, u'file_id': u'4395', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Basalt Council Eagle Joint Meeting 02/10/15', u'type': u'Agenda', u'id': u'4981', u'agenda_provider_id': None}]"
223,472,"[1, 6, 11, 16]",City Council Work Session 02-13-2013,City Council Work Session 02-13-2013,,0,shows/city-council-work-session-02-13-2013,134.0,2013-02-13,2013-02-13,2017-03-20,OCqM0ZteHxY,https://www.youtube.com/watch?v=OCqM0ZteHxY,20.0,City Council,569.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_33.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_33.pdf', u'storage': u'attachment', u'session_id': u'472', u'label': None, u'file_id': u'639', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 02-13-2013', u'type': u'Agenda', u'id': u'569', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_32_0.pdf', u'storage': u'attachment', u'session_id': u'472', u'label': None, u'file_id': u'640', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 02-13-2013', u'type': u'Minutes', u'id': u'570', u'agenda_provider_id': None}]"
224,637,"[4, 7]",Planning Commission Public Hearing 12-05-2013,Planning Commission Public Hearing 12-05-2013,,0,shows/planning-commission-public-hearing-12-05-2013,134.0,2013-12-05,2013-12-05,2017-03-20,Z5mU8b13jOM,https://www.youtube.com/watch?v=Z5mU8b13jOM,22.0,Planning Commission,822.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_132.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_132.pdf', u'storage': u'attachment', u'session_id': u'637', u'label': None, u'file_id': u'893', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Public Hearing 12-05-2013', u'type': u'Agenda', u'id': u'822', u'agenda_provider_id': None}]"
225,247,"[3, 7, 16, 18]",City Council Work Session 11-09-2015,City Council Work Session 11-09-2015,,0,shows/city-council-work-session-11-09-2015,134.0,2015-11-09,2015-11-09,2017-03-20,Dg1bqdjh3Cg,https://www.youtube.com/watch?v=Dg1bqdjh3Cg,20.0,City Council,145.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_26.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_26.pdf', u'storage': u'attachment', u'session_id': u'247', u'label': None, u'file_id': u'215', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 11-09-2015', u'type': u'Agenda', u'id': u'145', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_31_0.pdf', u'storage': u'attachment', u'session_id': u'247', u'label': None, u'file_id': u'216', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 11-09-2015', u'type': u'Minutes', u'id': u'146', u'agenda_provider_id': None}]"
226,3747,"[3, 12, 14]",2017 City of Thornton Business Appreciation Event,2017 City of Thornton Business Appreciation Event,,0,,186.0,2017-04-28,2017-04-28,2017-07-11,xTwslYPnwIk,https://youtu.be/xTwslYPnwIk,60.0,Local Interest,,,"[{u'livestream': u'0', u'position': u'-8', u'user_id': u'186', u'id': u'60', u'label': u'Local Interest'}]",
227,282,"[3, 19]",City Council Work Session and URA Meeting 05-13-2015,City Council Work Session and URA Meeting 05-13-2015,,0,shows/city-council-work-session-and-ura-meeting-05-13-2015,134.0,2015-05-13,2015-05-13,2017-03-20,iJg0LHLUdxs,https://www.youtube.com/watch?v=iJg0LHLUdxs,20.0,City Council,211.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_101.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_101.pdf', u'storage': u'attachment', u'session_id': u'282', u'label': None, u'file_id': u'281', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session and URA Meeting 05-13-2015', u'type': u'Agenda', u'id': u'211', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_64.pdf', u'storage': u'attachment', u'session_id': u'282', u'label': None, u'file_id': u'282', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session and URA Meeting 05-13-2015', u'type': u'Minutes', u'id': u'212', u'agenda_provider_id': None}]"
